Song_ID,Parent_Raga,Song_Name,Movie_Name,Melakarta_No,Arohanam,Avarohanam,Raga_Confidence
1075,Subhapanthuvarali,Enge Nimmadhi Nimmadhi,Nadigan,,,,Medium
1072,Subhapanthuvarali,Azhakindran Madhavan,Sri Raghavendra,,,,Medium
1136,Sudhadhanyasi,Pothi Vacha Malligai Mottu,Man Vaasanai,,,,Medium
1135,Sudhadhanyasi,Poo Yeru Konum,Thiruvasagam In Symphony (Shifts To Samudrapriya),,,,Medium
1134,Sudhadhanyasi,Poonthalir Aada,Panneer Pushpangal,,,,Medium
1133,Sudhadhanyasi,Poomalai Oru Paavai Aaguma,Thangamagan (Touches Ni3 Of Srothaswini),,,,Medium
1132,Sudhadhanyasi,Poo Poo Poo Poopootha Solai,Pudhu Nellu Pudhu Naathu,,,,Medium
1131,Sudhadhanyasi,Poo Kumkumappoo,Rasathanthram (Malayalam),,,,Medium
1129,Sudhadhanyasi,Paaramal Paartha Nenjam,Poonthotta Kavalkaran,,,,Medium
1128,Sudhadhanyasi,Paadum Neram Idhudhaan,Soorasamhaaram,,,,Medium
1127,Sudhadhanyasi,Oru Sundari Vandhaalam,Azhaghi,,,,Medium
1125,Sudhadhanyasi,Oh Maane Maane Maane,Vellai Roja (Uses Dha2),,,,Medium
1124,Sudhadhanyasi,Nenjukkul Poo Manjangal,Saattai Illadha Pamparam,,,,Medium
1123,Sudhadhanyasi,Nanthaan Mapillai,Thodarum,,,,Medium
1137,Sudhadhanyasi,Punchai Undu Nanchai,Unnal Mudiyum Thambi,,,,Medium
1130,Sudhadhanyasi,Pappampatti Maaman Ponnu,Vaaliban,,,,Medium
1126,Sudhadhanyasi,Oru Poongaavanam,Agni Nakshatiram (Class Written All Over It),,,,Medium
1151,Sudhadhanyasi,Vaa Ponmayile,Poonthalir,,,,Medium
1140,Sudhadhanyasi,Raja Ponnu,Orae Mutham,,,,Medium
1154,Sudhadhanyasi,Voyyari Gotharamma,Premnchi Pelladu (Telugu),,,,Medium
1153,Sudhadhanyasi,Vizhiyil Vizhundu,Alaigal Oiyvathilai,,,,Medium
1152,Sudhadhanyasi,Vaanin Kaadhal Dhevadhai,Kasthoori Maan,,,,Medium
1122,Sudhadhanyasi,Nadhiyoram,Annaiyor Aalayam (Uses Ri2 & Dha2),,,,Medium
1150,Sudhadhanyasi,Unnai Ethir Parthaen,Vanaja Girija,,,,Medium
1149,Sudhadhanyasi,Thendral Kaatrum,Bhagawathipuram Railway Gate,,,,Medium
1138,Sudhadhanyasi,Raasaleela Vela,Adithya 369 (Telugu),,,,Medium
1148,Sudhadhanyasi,Thena Odum Odakaraiyil,Bharani,,,,Medium
1146,Sudhadhanyasi,Thavikidhu Thayangudhu,Nadhiyai Thedi Vandha Kadal,,,,Medium
1145,Sudhadhanyasi,Thanka Kina,Friends (Malayalam),,,,Medium
1144,Sudhadhanyasi,Siruponmai Asaiyum,Kallukul Eeram,,,,Medium
1143,Sudhadhanyasi,Sikkaadha Sittonnu Kayyil Vandha,Sedhu (Uses Ri2 And Dha2),,,,Medium
1142,Sudhadhanyasi,Sempoove Poove,Siraichaalai,,,,Medium
1141,Sudhadhanyasi,Rukku Rukku Roop Kya,"Friends (Uses Ri1, Pa)",,,,Medium
1147,Sudhadhanyasi,Then Aruviyil Nanainthidum,Enakkul Oruvan,,,,Medium
1121,Sudhadhanyasi,Nadhaswaram Ketto,Ponmudi Puzhayorathu,,,,Medium
1139,Sudhadhanyasi,Ragavane Ramana,Ilamai Kalangal,,,,Medium
1119,Sudhadhanyasi,Naan Kaanum Ulagangal,Kaasi (Uses Ri2),,,,Medium
1088,Sudhadhanyasi,Alli Billi Kallalaa Raave,Chettukinda Pleader (Telugu),,,,Medium
1089,Sudhadhanyasi,Anandha Kuyilin Paatu,Kaadhalukku Mariyaadhai,,,,Medium
1090,Sudhadhanyasi,Andharangam Yavume,Ayiram Nilave Vaa,,,,Medium
1091,Sudhadhanyasi,Ayiram Malargale Malarungal,Niram Maradha Pookal,,,,Medium
1092,Sudhadhanyasi,Balapam Patti,Bobbil Raja  (Telugu),,,,Medium
1093,Sudhadhanyasi,Chinna Chinna Mottu Meedhilae,Ninaikka Therindha Manamae,,,,Medium
1094,Sudhadhanyasi,Deepangal Pesum,Devadai,,,,Medium
1096,Sudhadhanyasi,Ellorukkum Nalla Kaalam,Marubadiyum,,,,Medium
1097,Sudhadhanyasi,Enna Solli Paaduvadho,En Mana Vaanil,,,,Medium
1098,Sudhadhanyasi,Ente Pularkaalam,Garjanam (Malayalam),,,,Medium
1099,Sudhadhanyasi,Ennoda Ulagam Veru Unnoda Ulagam Veru,Kizhakkum Merkkum,,,,Medium
1100,Sudhadhanyasi,Ghallu Ghallu,Swarnakamalam (Telugu),,,,Medium
1101,Sudhadhanyasi,Hele Koogilee,Nammura Mandaara Hoove (Kannada),,,,Medium
1102,Sudhadhanyasi,Hey Unnai Thaane,Kaadhal Parisu (Superb Westernization Of The Raga),,,,Medium
1103,Sudhadhanyasi,Ilaya Nadhi Iniya Rathi,Manasellam,,,,Medium
1095,Sudhadhanyasi,Dhagam Edukira Neram,Enakkaaga Kaathiru,,,,Medium
1105,Sudhadhanyasi,Kaalai Nera Kaatre,Bhagawathipuram Railway Gate,,,,Medium
1104,Sudhadhanyasi,Kaadhal Vanilae,Rasayya,,,,Medium
1118,Sudhadhanyasi,Manasu Mayangum,Sippikul Muthu,,,,Medium
1117,Sudhadhanyasi,Malle Hoo Maale,Prema Raaga Haadu Gelathi (Kannada),,,,Medium
1116,Sudhadhanyasi,Malayil Yaro,Chatrian,,,,Medium
1115,Sudhadhanyasi,Kuthu Kuthu Gummanguthu,En Mana Vaanil,,,,Medium
1114,Sudhadhanyasi,Kotti Kidakudhu,Theertha Karaiyinilae,,,,Medium
1113,Sudhadhanyasi,Kolusu Konjum Paadham,Chinna Thurai,,,,Medium
1120,Sudhadhanyasi,Naan Vanangugiren,Guru,,,,Medium
1111,Sudhadhanyasi,Kinnerasaami,Sithara (Pallavi Touches Da2 And Ri2) (Telugu),,,,Medium
1110,Sudhadhanyasi,Kanindhu Varum Neram,"Alai Osai (Vintage Raja Stuff, Ignore The Mukkal-Munagals)",,,,Medium
1109,Sudhadhanyasi,Kalikonda Chamundi,Pachakuthira,,,,Medium
1108,Sudhadhanyasi,Kallai Irundhaen Silaiyai Yen Vadithai,Uliyin Osai,,,,Medium
1107,Sudhadhanyasi,Kala Kalakkum Maniyosai,Eeramana Rojave,,,,Medium
1106,Sudhadhanyasi,Kaalaiyil Ketadhu Koyil Mani,Senthamizh Paatu,,,,Medium
1112,Sudhadhanyasi,Kola Kiliye Kola Kiliye,Kakkai Chiraginile,,,,Medium
1159,Sudhasaveri,Kodamanjin Thaazhvarayil,Kochu Kochu Santhoshangal (Malayalam),,,,Medium
1166,Sudhasaveri,Rettai Kiligal,Orae Oru Graamathile,,,,Medium
1165,Sudhasaveri,Radhe En Radhe,Jappanil Kalyanaraman,,,,Medium
1164,Sudhasaveri,Nattu Vacha Rosa Sedi,Aranmanai Kili (Slight Arabhi Touch Too?),,,,Medium
1163,Sudhasaveri,Manamagale Manamagale,"Thevar Magan (Durga Shades? Anyways, Sweet Tune)",,,,Medium
1162,Sudhasaveri,Malargalil Aadum,Kalyana Raman,,,,Medium
1158,Sudhasaveri,Kadhal Mayakkam,Pudhumai Penn,,,,Medium
1160,Sudhasaveri,Kondapalli,Ninnu Choodaka Nenundalenu (Telugu),,,,Medium
1167,Sudhasaveri,Sandiyare Sandiyare,Virumaandi,,,,Medium
1157,Sudhasaveri,Jaanaki Kalangadulethu,Rajkumar (Telugu),,,,Medium
1156,Sudhasaveri,Dhevadhai Oru Dhevadhai,Pattakathi Bhairavan,,,,Medium
1155,Sudhasaveri,Annalakshmi Kann Asacha,Virumaandi,,,,Medium
1161,Sudhasaveri,Maanada Thenaada,Mudhal Vasantham,,,,Medium
1168,Sudhasaveri,Sithagathi Pookkale,Raajakumaran,,,,Medium
1172,Thilang,Manathil Urudhi Vendum,Sindhu Bhairavi,,,,Medium
1173,Thilang,Yezhuvannam Konda Poovu,Konji Pesalam (Trace Mix Of Ri2/Ga2),,,,Medium
1170,Thilang,Kothamalli Poove,Kalukkul Eeram,,,,Medium
1169,Thilang,Kaatula Thalaiyaatura Siru Aavarampoove,Solla Marandha Kadhai,,,,Medium
1171,Thilang,Madathile Kanni Madathile,Veera (Mixes Traces Of Natai/Jog),,,,Medium
1174,Thodi,Gangai Karai Mannanadi,Varusham 16,,,,Medium
1175,Thodi,Nethu Kodutha Vaartha Onnu,Kaadhal Saadhi (Uses Ga3),,,,Medium
1215,Unknown,Setstats,Unknown,,,,Medium
1210,Unknown,"Setstats,Setstats,Setstats",Unknown,,,,Medium
1176,Vaachaspati,Nikkatuma Pogattuma,Periya Veetu Pannakaran,,,,Medium
1178,Vaasanthi,Adho Mega Oorvalam,Eeramana Rojave (Touches N1),,,,Medium
1179,Vaasanthi,Malarae Pesu,Geethanjali (Uses G2) / (Touches N1),,,,Medium
1180,Vaasanthi,Paadu Nilave,Udhaya Geetham (Touches N1),,,,Medium
1181,Vaasanthi,Paruvamae Pudhiya Paadal,Nenjathai Killadhae (Touches N1),,,,Medium
1177,Vaasanthi,Nallavarkellam Satchigal Rendu,Thyagam,,,,Medium
1182,Vaasanthi,Vaa Vaa Vasandhame,Pudhu Kavidhai (Touches N1),,,,Medium
1196,Vakulabharanam,Pangunikkappuram Sithiraiye,Vanna Vanna Pookal,,,,Medium
1204,Vakulabharanam,"Yeh Jinga Jinukkuthan, Intha Unakkuthan",Veetula Visheshanga,,,,Medium
1203,Vakulabharanam,Vendanna Vidala,Vaaliban,,,,Medium
1202,Vakulabharanam,Velli Kizhamai Thalai Muzhughi,Siva,,,,Medium
1201,Vakulabharanam,Vaarthai Thavari Vittai,Sedhu,,,,Medium
1200,Vakulabharanam,Thanni Konjam Yeri Irukku,Julee Ganapathy,,,,Medium
1199,Vakulabharanam,Thai Thaka Thai Pari Kottudhu Paaraiyya,Andhapuram,,,,Medium
1198,Vakulabharanam,Thai Pongalum Vandhadhu,Mahanadhi (Uses Dha2),,,,Medium
1197,Vakulabharanam,Sangili Karuppana,Chandralekha,,,,Medium
1195,Vakulabharanam,Pachondhiye Kelada,Andha Oru Nimidam,,,,Medium
1193,Vakulabharanam,Nethu Rathiri Yamma,Moondram Pirai,,,,Medium
1192,Vakulabharanam,Mazhai Thuliye,Dhanush,,,,Medium
1191,Vakulabharanam,Maada Vilaka,Virumaandi,,,,Medium
1190,Vakulabharanam,Lovvunna Love,Meera,,,,Medium
1189,Vakulabharanam,Kinnathil Then Vadithu,Ilamai Oonjalaadugiradhu,,,,Medium
1188,Vakulabharanam,Kadha Kelu Kadha Kelu,Micheal Madana Kamarajan (In The Master'S Own Voice),,,,Medium
1187,Vakulabharanam,Gangai Nadhi Meeno,Niyayam,,,,Medium
1186,Vakulabharanam,Bikshai Paathiram Yendhi Vandhen,Raajavin Ramanamaalai,,,,Medium
1185,Vakulabharanam,Amma Naan Pacha Pulla,Pondatti Thevai,,,,Medium
1184,Vakulabharanam,Aasai Nooru Vagai,Thanikaatu Raja (Misses Gandharam Totally),,,,Medium
1183,Vakulabharanam,Aarum Adhu Aazham Illa,Mudhal Vasantham,,,,Medium
1194,Vakulabharanam,Oh Oru Thendral Puyalaagi Varudhe,Pudhumai Penn,,,,Medium
1205,Valaji,Siva Poojaku,Swarna Kamalam (Telugu),,,,Medium
1207,Vasantha,Maan Kandaen Maan Kandaen,Rajarishi,,,,Medium
1206,Vasantha,Arjunamantra,Sithara (Ragamalika Towards End) (Telugu),,,,Medium
1208,Vasantha,Nil Nil Nil,Pattu Padava,,,,Medium
1209,Vijayanagari,Anba Sumandhu Sumandhu,Ponnumani,,,,Medium
1211,Vijayanagari,Vanna Nilave Vaigai,Paadatha Theneekal,,,,Medium
1212,Yadhukula Kambhodhi,Karumbaaley Villa Katti,Vaazhga Valarga (Scale Changes After 2:00 Minutes),,,,Medium
1213,Yadhukula Kambhodhi,Nalla Neram Edha Thotaalum Ponnaagudhu,Uthama Raasa,,,,Medium
1214,Yadhukula Kambhodhi,Othaiyila Ninnadhenna,Vanaja Girija,,,,Medium
1218,Yaman Kalyani,Yaar Veetu Roja,Idhaya Kovil,,,,Medium
1216,Yaman Kalyani,Oru Vanavil Pole,Kaatrinile Varum Geetham (Touches D1/Anya Swaras),,,,Medium
1217,Yaman Kalyani,Thevan Koyil Deepam Onru,Nan Padum Paadal (Charanams Touch D1/R1),,,,Medium
1219,Yaman Kalyani,Yamunai Attrile,Thalapathi,,,,Medium
